PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Unnamed: 12
0,1937827513,0.6367607116699219,-0.2386174499988556,-0.5391124486923218,0.4969460666179657,0.0,0.0,0.0,0.0,0.0,0.0, 
1,1937844180,0.6373240947723389,-0.2384113371372223,-0.5386541485786438,0.4968196749687195,4.32958459854126,-8.249855995178223,3.1449050903320312,-2.652540445327759,-1.2449820041656494,-1.535481333732605, 
2,1937860847,0.6379671692848206,-0.2386628538370132,-0.5373068451881409,0.4973321259021759,4.314517498016357,-8.104354858398438,3.0094194412231445,-1.2917765378952026,-0.7843249440193176,-0.7908818125724792, 
3,1937877514,0.6383579969406128,-0.2392225861549377,-0.5366921424865723,0.4972257018089294,4.420591354370117,-8.116571426391602,2.973477363586426,-3.2248690128326416,-0.5790646076202393,-0.1310217529535293, 
4,1937894181,0.6385400295257568,-0.2397572547197342,-0.5369584560394287,0.4964462220668793,4.582221508026123,-8.434093475341797,3.1758933067321777,-5.163712501525879,-1.596836805343628,0.4205157160758972, 
5,1937910848,0.6386256814002991,-0.2395801395177841,-0.5372080206871033,0.4961514770984649,4.650975704193115,-8.70159912109375,3.3631467819213867,-2.134459972381592,-2.926622152328491,0.3616192638874054, 
6,1937927515,0.6388213038444519,-0.2390010505914688,-0.5371435880661011,0.4962485134601593,4.6597161293029785,-8.599345207214355,3.2948458194732666,0.8048086166381836,-3.97416877746582,-0.4783683717250824, 
7,1937944182,0.6391413807868958,-0.2383920401334762,-0.5371009707450867,0.4961755275726318,4.565149307250977,-8.404314994812012,3.138319253921509,0.8460323214530945,-3.908306121826172,-1.5273879766464231, 
8,1937960849,0.6394665837287903,-0.2381039559841156,-0.5371532440185547,0.4958383440971374,4.418725490570068,-8.166450500488281,2.9962286949157715,-0.6224014759063721,-2.6267359256744385,-1.6022921800613403, 
9,1937977516,0.639704704284668,-0.2381860166788101,-0.5373014211654663,0.4953310787677765,4.329456329345703,-8.105838775634766,2.995325326919556,-2.5467605590820312,-1.0495189428329468,-1.2645759582519531, 
10,1937994183,0.6398715376853943,-0.2384868413209915,-0.5374301075935364,0.4948310256004333,4.404778003692627,-8.217514991760254,3.122568130493164,-3.136813163757324,-0.3749186992645263,-0.7091132402420044, 
