PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Unnamed: 12
4,1681328023,0.8025741577148438,0.0804814547300338,-0.5857552886009216,0.0792983099818229,9.445463180541992,0.4845795333385467,3.0763394832611084,2.5456912517547607,-0.0070306868292391,-0.2178232222795486, 
5,1681344690,0.8025969862937927,0.0817161053419113,-0.5855010151863098,0.0796805843710899,9.429656982421877,0.4738544225692749,3.098667860031128,2.323449850082397,0.4669515490531921,-0.4312282502651214, 
6,1681361357,0.802832305431366,0.0825832039117813,-0.5850628614425659,0.0796352177858352,9.40447998046875,0.3891592919826507,3.059112310409546,1.9226363897323608,0.6509403586387634,-0.8350124359130859, 
7,1681378024,0.8030209541320801,0.0833853930234909,-0.584650456905365,0.0799262076616287,9.379162788391112,0.3875745832920074,2.979081630706787,1.667060136795044,0.4196064472198486,-0.8573594689369202, 
8,1681394691,0.8031104803085327,0.0838396102190017,-0.5844336152076721,0.0801375284790992,9.360590934753418,0.4357187449932098,2.949810743331909,1.485132932662964,0.0244281105697155,-0.0898109152913093, 
9,1681411358,0.8030803203582764,0.0843291953206062,-0.584355354309082,0.0804953500628471,9.391961097717283,0.3903305530548095,3.010691404342652,1.6132352352142334,-0.5077205896377563,0.293988972902298, 
10,1681428025,0.8030078411102295,0.0848333463072776,-0.5843217968940735,0.0809326544404029,9.451177597045898,0.3524655997753143,3.0850088596343994,1.9330865144729612,-0.817659854888916,0.210773304104805, 
11,1681444692,0.8030137419700623,0.0849678441882133,-0.5842750072479248,0.0810689404606819,9.41790771484375,0.3479781746864319,3.1178996562957764,2.0656323432922363,-0.4597351849079132,0.5462356805801392, 
12,1681461359,0.8029669523239136,0.0851833224296569,-0.5842587947845459,0.0814227387309074,9.337234497070312,0.4034171998500824,3.0589442253112797,1.8331841230392456,-1.102844476699829,0.6407337188720703, 
13,1681478026,0.8029596209526062,0.0853230282664299,-0.5842273831367493,0.0815756022930145,9.37376308441162,0.3922960758209228,2.996012926101685,1.5101183652877808,-0.9225051999092102,0.1277113258838653, 
