PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Unnamed: 12
778,1950810329,-0.1721673607826233,-0.7409498691558838,0.071025475859642,-0.6452186703681946,9.593517303466797,1.3822611570358276,-1.0649123191833496,-0.939268946647644,-0.2121115773916244,1.247357726097107, 
779,1950826996,-0.172279343008995,-0.7410203218460083,0.0713002011179924,-0.6450777053833008,9.58764934539795,1.454944729804993,-1.2036616802215576,-1.0767067670822144,-0.4271942377090454,1.258652925491333, 
780,1950843663,-0.1723704040050506,-0.7410603165626526,0.0715715736150741,-0.6449772119522095,9.567963600158691,1.5215520858764648,-1.2086879014968872,-1.7701706886291504,-0.2029806524515152,1.5152794122695925, 
781,1950860330,-0.1725254654884338,-0.741075873374939,0.0719101577997207,-0.6448802351951599,9.575611114501951,1.4398193359375,-1.1212055683135986,-1.8118679523468015,-0.0411596111953258,1.4964925050735474, 
782,1950876997,-0.1725808382034301,-0.7411090731620789,0.0720778480172157,-0.6448085308074951,9.56507396697998,1.4116946458816528,-1.0038083791732788,-1.832915186882019,-0.0211368817836046,1.283772587776184, 
783,1950893664,-0.1726135313510894,-0.7411827445030212,0.0721598118543624,-0.6447059512138367,9.603585243225098,1.2726187705993652,-0.9594900608062744,-1.5785937309265137,-0.3069745600223541,0.9335059523582458, 
784,1950910331,-0.1726366877555847,-0.7413088083267212,0.0722008049488067,-0.6445502042770386,9.596883773803713,1.3892240524291992,-1.0637964010238647,0.3002576529979706,-0.5372711420059204,0.440167099237442, 
785,1950926998,-0.1726523637771606,-0.7414352297782898,0.0722649320960044,-0.6443934440612793,9.570571899414062,1.5542104244232178,-1.2267743349075315,-0.3492291867733001,-0.662651777267456,0.6701498627662659, 
786,1950943665,-0.1727231442928314,-0.7415184378623962,0.0724371299147605,-0.644259512424469,9.543238639831545,1.5403209924697876,-1.2488539218902588,-0.9625765681266784,-0.4284107983112335,0.9987863898277284, 
787,1950960332,-0.1726836860179901,-0.7415787577629089,0.0724642723798751,-0.6441974639892578,9.569242477416992,1.520824909210205,-1.1578270196914673,-0.9920437932014464,-0.0129728307947516,1.034170389175415, 
788,1950976999,-0.1726710647344589,-0.7416166663169861,0.0725304409861564,-0.6441498398780823,9.568561553955078,1.4970020055770874,-1.054103970527649,-1.348995327949524,0.1232803240418434,1.14789080619812, 
789,1950993666,-0.1728474497795105,-0.7416645884513855,0.0728288143873214,-0.6440134644508362,9.600852966308594,1.3836123943328855,-1.0518243312835691,-1.2019336223602295,-0.2481934428215026,1.0594693422317505, 
790,1951010333,-0.1727791279554367,-0.7417632341384888,0.0727901384234428,-0.6439226865768433,9.59218692779541,1.3992211818695068,-1.1241110563278198,-0.7815715074539185,-0.3035489022731781,0.8115063905715942, 
791,1951027000,-0.1729668080806732,-0.7418242692947388,0.0731153264641761,-0.6437650918960571,9.596101760864258,1.5137460231781006,-1.2636358737945557,-0.9850260019302368,-0.3869310319423675,1.0528165102005005, 
792,1951043667,-0.1727568954229354,-0.7419163584709167,0.0729788169264793,-0.6437308192253113,9.544565200805664,1.500172734260559,-1.2844825983047483,-1.464982271194458,-0.1989594399929046,1.2919108867645264, 
793,1951060334,-0.1727287769317627,-0.7419575452804565,0.0730483010411262,-0.6436830163002014,9.592061042785645,1.4796462059020996,-1.1767761707305908,-1.3309704065322876,0.090003028512001,1.2384765148162842, 
794,1951077001,-0.1726865619421005,-0.7420012354850769,0.0730768740177154,-0.6436406970024109,9.56125259399414,1.428178310394287,-1.0089606046676636,-1.1312744617462158,0.1438665241003036,1.1082230806350708, 
795,1951093668,-0.1727638393640518,-0.7420517206192017,0.0731745883822441,-0.6435505747795105,9.571682929992676,1.3157856464385986,-0.9207696318626404,-1.0950709581375122,-0.0220909547060728,0.7212985157966614, 
796,1951110335,-0.1728792339563369,-0.7421613335609436,0.0732945948839187,-0.6433795690536499,9.589412689208984,1.335380792617798,-0.9796746969223022,-0.7263761162757874,-0.6136033535003662,0.4454368352890014, 
797,1951127002,-0.172776997089386,-0.7423550486564636,0.0731338635087013,-0.643202006816864,9.58978271484375,1.3387320041656494,-1.156701683998108,-0.6822582483291626,-1.1368964910507202,0.2900318205356598, 
798,1951143669,-0.1727182865142822,-0.7425453066825867,0.0731023475527763,-0.6430014967918396,9.596268653869627,1.5491676330566406,-1.255515694618225,0.0195488929748535,-1.1549022197723389,0.5011444687843323, 
799,1951160336,-0.1727638095617294,-0.7426641583442688,0.0732311457395553,-0.6428371667861938,9.558317184448242,1.6367146968841553,-1.2662363052368164,-1.5202544927597046,-0.8300819396972656,0.9689731001853944, 
800,1951177003,-0.1725984215736389,-0.7427486181259155,0.0731205865740776,-0.6427968144416809,9.54085636138916,1.506182074546814,-1.1109689474105835,-1.8031213283538816,-0.2019561529159546,1.2266113758087158, 
801,1951193670,-0.1727109998464584,-0.7428114414215088,0.0733160302042961,-0.6426717042922974,9.551583290100098,1.4370197057724,-0.9776487350463868,-2.0273733139038086,-0.396459013223648,1.0673260688781738, 
802,1951210337,-0.1728685647249221,-0.742919385433197,0.0734710544347763,-0.6424868106842041,9.567307472229004,1.1271095275878906,-0.8408083319664001,-1.7168320417404177,-0.7863994836807251,0.5140661001205444, 
803,1951227004,-0.1726835817098617,-0.7431657910346985,0.0731756016612052,-0.6422854065895081,9.597451210021973,1.2527825832366943,-0.8582032322883606,0.8739756941795349,-1.3027002811431885,-0.158196821808815, 
804,1951243671,-0.1725770831108093,-0.7434959411621094,0.0730320215225219,-0.6419480443000793,9.59050464630127,1.4759620428085327,-1.143746256828308,1.1624259948730469,-2.3282454013824463,-0.146043598651886, 
805,1951260338,-0.1721541583538055,-0.743837833404541,0.0725882574915885,-0.641715943813324,9.514703750610352,1.5501095056533811,-1.4361292123794556,0.7838062644004822,-2.118516206741333,0.3702892065048218, 
806,1951277005,-0.1721485555171966,-0.7439898252487183,0.0725976303219795,-0.6415401697158813,9.574331283569336,1.6217378377914429,-1.4896163940429688,-0.1791352331638336,-0.8532487750053406,0.4698457717895508, 
