PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Unnamed: 12
2,1991062213,0.4400546848773956,-0.3636384904384613,0.7383395433425903,-0.3591290712356567,-3.736169815063477,-8.196409225463867,-3.47352933883667,-0.5563462376594543,0.2150890380144119,2.25765061378479, 
3,1991078880,0.4396440088748932,-0.3641040027141571,0.7388407588005066,-0.3581283986568451,-3.902270555496216,-8.369376182556152,-3.520573854446411,-3.379365921020508,0.3610558807849884,1.7317582368850708, 
4,1991095547,0.4393641352653503,-0.3638173043727875,0.7394983172416687,-0.3574049770832062,-4.077495098114014,-8.601012229919434,-3.460591077804565,-3.619535446166992,0.773817241191864,1.8308405876159668, 
5,1991112214,0.4400523602962494,-0.3633828163146972,0.7395406365394592,-0.356912612915039,-4.175138473510742,-8.649386405944824,-3.4933416843414307,-1.1788628101348877,0.5512685179710388,2.5182342529296875, 
6,1991128881,0.4413182139396667,-0.3626930117607116,0.7392450571060181,-0.3566635549068451,-4.123035430908203,-8.486787796020508,-3.5549166202545166,2.096277952194214,-0.8725863099098206,2.8309013843536377, 
7,1991145548,0.442597359418869,-0.3619852066040039,0.7389334440231323,-0.3564436137676239,-3.960878372192383,-8.317279815673828,-3.4243459701538086,3.531588315963745,-1.891677498817444,2.644415616989136, 
8,1991162215,0.4436328411102295,-0.361558735370636,0.7386719584465027,-0.3561305701732635,-3.7275099754333496,-8.233749389648438,-3.291727066040039,1.984721541404724,-1.7591954469680786,2.316918134689331, 
9,1991178882,0.4442150294780731,-0.3614340126514435,0.7385436296463013,-0.3557973802089691,-3.708449363708496,-8.265162467956543,-3.3531150817871094,-0.9050759673118592,-0.8793095350265503,2.078803777694702, 
10,1991195549,0.4445445835590362,-0.3616531491279602,0.7384423613548279,-0.3553733825683594,-3.8260657787323,-8.398473739624023,-3.524203062057495,-2.3437671661376958,-0.1529078334569931,1.9123786687850952, 
11,1991212216,0.4448239207267761,-0.3619676530361175,0.7382917404174805,-0.3550162613391876,-3.929122924804688,-8.500243186950684,-3.5391271114349365,-1.340376615524292,-0.1106340661644935,1.7655537128448486, 
12,1991228883,0.4451269209384918,-0.361975759267807,0.7381675243377686,-0.3548862338066101,-4.05870246887207,-8.515141487121582,-3.574892520904541,0.2911459803581238,-0.709382176399231,2.1758053302764893, 
13,1991245550,0.4456955194473266,-0.361940860748291,0.7378948330879211,-0.3547755181789398,-3.9376754760742183,-8.547080039978027,-3.541388273239136,2.298964262008667,-1.4359632730484009,2.6972546577453613, 
14,1991262217,0.4462051391601562,-0.3617568910121918,0.7376705408096313,-0.3547890782356262,-3.757460117340088,-8.295853614807129,-3.401695728302002,2.802944660186768,-1.3132909536361694,2.847037076950073, 
15,1991278884,0.4464386999607086,-0.3617698848247528,0.7375810742378235,-0.3546676933765411,-3.6781816482543945,-8.19399356842041,-3.349395513534546,0.4438233077526092,-0.5720597505569458,2.109699010848999, 
16,1991295551,0.4465216994285583,-0.3620069622993469,0.7375122904777527,-0.3544647097587585,-3.7315618991851807,-8.311359405517578,-3.4062836170196533,-0.7366852164268494,0.1323215961456298,1.4241108894348145, 
