PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Unnamed: 12
105,1939382983,0.5289884209632874,-0.10760959982872,-0.8382929563522339,-0.0765281841158866,8.883044242858887,-1.8510563373565676,-2.5160202980041504,73.63294982910156,10.026302337646484,-28.57081794738769, 
106,1939399650,0.5315568447113037,-0.0980979055166244,-0.838466465473175,-0.0692702606320381,9.170551300048828,-1.8150314092636108,-2.3780405521392822,77.07430267333984,11.587265968322754,-30.1239070892334, 
107,1939416317,0.5342841744422913,-0.0886059179902076,-0.8383730053901672,-0.0618085414171218,9.416032791137695,-1.432025671005249,-2.118328809738159,78.13359832763672,13.180048942565918,-29.069520950317383, 
108,1939432984,0.5370222330093384,-0.0795895680785179,-0.8380240201950073,-0.0546678602695465,9.275038719177246,-0.97993266582489,-1.865777611732483,74.42618560791016,14.004706382751465,-27.378219604492188, 
109,1939449651,0.5394792556762695,-0.0709899142384529,-0.837598979473114,-0.0484808273613452,8.923429489135742,-0.9716157913208008,-1.6998920440673828,67.21765899658203,12.858746528625488,-28.562753677368164, 
110,1939466318,0.5415663719177246,-0.0623160414397716,-0.8372192978858948,-0.0434346906840801,8.733478546142578,-1.199562668800354,-1.5014110803604126,60.76765441894531,10.982275009155272,-33.368499755859375, 
111,1939482985,0.5432058572769165,-0.0535674542188644,-0.8369724154472351,-0.0391870103776454,8.75357723236084,-1.2920496463775637,-1.1938817501068115,56.30283737182617,8.116527557373047,-36.9813346862793, 
112,1939499652,0.5444608926773071,-0.0451402068138122,-0.8368213176727295,-0.0354277603328228,8.802854537963867,-0.9756119847297668,-0.9242975115776062,52.17794418334961,5.468263626098633,-37.12288284301758, 
113,1939516319,0.5454925894737244,-0.0376393310725688,-0.8366602659225464,-0.0319498926401138,8.8963623046875,-0.7289729714393616,-0.6471453905105591,47.02926635742188,3.900667190551758,-32.90948486328125, 
114,1939532986,0.5466676354408264,-0.031133035197854,-0.836274266242981,-0.0288187135010957,8.868945121765137,-0.5158290266990662,-0.4400957524776459,41.30598449707031,5.247884750366211,-28.400775909423828, 
115,1939549653,0.5480619668960571,-0.0253752600401639,-0.8356401324272156,-0.0262662693858146,8.622828483581543,-0.7052702903747559,-0.365297794342041,35.17958450317383,7.221897125244141,-26.17255401611328, 
116,1939566320,0.5492613315582275,-0.0198841672390699,-0.8350655436515808,-0.0241289548575878,8.123937606811523,-1.0521061420440674,-0.3089438676834106,31.77683448791504,5.719748020172119,-26.264543533325195, 
117,1939582987,0.5503861308097839,-0.0145838260650634,-0.834488570690155,-0.0221700649708509,8.658598899841309,-0.8267029523849487,-0.4624540209770202,30.021629333496094,5.129214763641357,-25.894805908203125, 
118,1939599654,0.5514956712722778,-0.0100034680217504,-0.8338695764541626,-0.0203493312001228,8.291398048400879,-0.3833746612071991,-0.6852431297302246,26.500896453857425,4.942465782165527,-22.315898895263672, 
119,1939616321,0.5527390241622925,-0.0060330289416015,-0.8331231474876404,-0.0186906103044748,8.182562828063965,-0.3536926209926605,-0.9497153759002686,23.263946533203125,5.986859321594238,-19.410778045654297, 
120,1939632988,0.5542747974395752,-0.0021974875126034,-0.8321582078933716,-0.0169598627835512,7.796390056610107,-0.1821778565645218,-1.272120475769043,23.1597843170166,8.3662748336792,-18.32454490661621, 
121,1939649655,0.5558797121047974,0.0012222841614857,-0.8311219811439514,-0.0152552044019103,7.017246246337891,0.2322454452514648,-1.9455454349517824,21.43423080444336,8.914070129394531,-16.031452178955078, 
122,1939666322,0.5569944977760315,0.0043227770365774,-0.8303908705711365,-0.0137695027515292,6.225000381469727,0.4701299965381622,-3.032121181488037,19.021411895751957,4.908005237579346,-15.061047554016112, 
123,1939682989,0.5576025247573853,0.0066522415727376,-0.8299922943115234,-0.0121797509491443,6.094597816467285,0.8651028871536255,-4.2035346031188965,16.7318115234375,0.7573044896125793,-10.247802734375, 
124,1939699656,0.5578252077102661,0.0083850128576159,-0.8298517465591431,-0.0103406468406319,6.285822868347168,0.5255922675132751,-4.812568187713623,15.93065357208252,-2.3055102825164795,-5.829154968261719, 
125,1939716323,0.5583592057228088,0.0098696127533912,-0.8294991254806519,-0.0083006471395492,6.291467189788818,0.6560701727867126,-5.283367156982422,16.104251861572266,0.4744309186935425,-3.5752673149108887, 
126,1939732990,0.559094250202179,0.0113598862662911,-0.8290023803710938,-0.0063232197426259,5.9195427894592285,0.3977583646774292,-5.624362468719482,15.762338638305664,2.39062762260437,-3.7798681259155273, 
127,1939749657,0.5603090524673462,0.0128546291962265,-0.8281726241111755,-0.0043369862250983,7.291443347930908,0.663770318031311,-5.813239097595215,15.791131019592283,6.6549811363220215,-3.7239561080932617, 
128,1939766324,0.5620763301849365,0.0142323020845651,-0.8269603252410889,-0.0021389545872807,6.952373504638672,0.3474480211734772,-5.611790180206299,16.505102157592773,11.512194633483888,-2.1940062046051025, 
129,1939782991,0.564062774181366,0.0158395152539014,-0.8255795836448669,0.0008809576975181,6.569132328033447,0.0884590595960617,-5.5497822761535645,22.055400848388672,13.706974983215332,-0.289084792137146, 
130,1939799658,0.5660711526870728,0.0169559828937053,-0.8241694569587708,0.0045651323162019,5.69329833984375,0.4560727179050445,-5.408504486083984,23.926422119140625,14.241272926330566,5.106148719787598, 
131,1939816325,0.5672339200973511,0.0179029423743486,-0.8233226537704468,0.0080725867301225,6.160405158996582,0.5181564092636108,-5.808172702789307,22.360746383666992,7.469890117645264,5.531554222106934, 
132,1939832992,0.567760705947876,0.0190506894141435,-0.8228963017463684,0.0112517988309264,7.286770343780518,1.0096901655197144,-6.577629089355469,21.357038497924805,2.41755485534668,3.2698187828063965, 
133,1939849659,0.5681716203689575,0.0199404973536729,-0.8225426077842712,0.0143963377922773,8.273170471191406,0.8453675508499146,-6.768192768096924,20.194246292114254,1.7477234601974487,4.711975574493408, 
134,1939866326,0.5687346458435059,0.020004479214549,-0.8220871090888977,0.0177143178880214,9.359301567077637,0.5605729818344116,-6.204222679138184,17.964569091796875,3.3515546321868896,10.116851806640623, 
135,1939882993,0.5699801445007324,0.0191368497908115,-0.8211590647697449,0.0213181935250759,8.338430404663086,0.1203591302037239,-5.908258438110352,15.920503616333008,9.391339302062988,16.41828727722168, 
136,1939899660,0.5703127384185791,0.0176623482257127,-0.8208780884742737,0.0243081245571374,7.662250518798828,-0.3334669768810272,-5.504651546478272,10.112547874450684,1.8984801769256592,17.69788932800293, 
137,1939916327,0.569689154624939,0.0161931104958057,-0.8212682604789734,0.0266603045165538,8.241811752319336,-1.026597261428833,-6.573929786682129,6.538428783416748,-6.02601432800293,15.422765731811523, 
138,1939932994,0.5689234733581543,0.0150493886321783,-0.8217476606369019,0.0288189239799976,9.24933910369873,-1.5348083972930908,-7.138354778289795,6.710315227508545,-7.026139259338379,12.846919059753418, 
139,1939949661,0.5686295628547668,0.0142615577206015,-0.8218824863433838,0.0310895051807165,9.605987548828123,-0.9915521740913392,-7.04179573059082,8.74116039276123,-2.829622983932495,11.10442066192627, 
140,1939966328,0.5684070587158203,0.0133857503533363,-0.8219802975654602,0.0329087264835834,9.215970993041992,-0.7346091866493225,-6.995707035064697,5.850097179412842,-2.086878776550293,9.812933921813965, 
141,1939982995,0.5683218836784363,0.012402581050992,-0.8219893574714661,0.0344946831464767,9.15822696685791,-0.7869963049888611,-6.842716693878174,4.131291389465332,-0.7408795952796936,9.480941772460938, 
142,1939999662,0.5684196949005127,0.011412282474339,-0.8218817114830017,0.0357653982937336,8.732725143432617,-0.5925701260566711,-6.33851432800293,2.3480064868927,0.933263063430786,8.247509956359863, 
143,1940016329,0.568605899810791,0.011009600944817,-0.8217524886131287,0.0359050966799259,8.498875617980957,-0.4220124781131744,-5.9065046310424805,-1.731796383857727,1.469387769699097,0.5055178999900818, 
