PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Unnamed: 12
7,1937786262,0.4972897469997406,-0.5861012935638428,-0.4582549631595611,-0.4463079571723938,9.609678268432615,-1.8011597394943235,-1.0709694623947144,3.176339864730835,-0.8887222409248352,0.5492067337036133, 
8,1937802929,0.4975184500217438,-0.5862407684326172,-0.4583055973052978,-0.4458174109458923,9.61973476409912,-1.604356050491333,-1.1059484481811523,1.477436661720276,-1.0524386167526243,0.2322879582643509, 
9,1937819596,0.4973905980587005,-0.5865254998207092,-0.4581466019153595,-0.4457491636276245,9.562427520751951,-1.6526225805282593,-1.153591513633728,0.1279034167528152,-0.4919303059577942,0.4661959409713745, 
10,1937836263,0.4973260164260864,-0.5866511464118958,-0.4581817388534546,-0.4456195831298828,9.56375789642334,-1.8750019073486328,-1.2648752927780151,0.5125548839569092,-0.1370791643857956,0.3091901242733001, 
11,1937852930,0.4973395764827728,-0.586783230304718,-0.4581903517246246,-0.4454214870929718,9.57980728149414,-1.8438141345977783,-1.1038153171539309,2.319159507751465,0.3414493203163147,-0.0144199505448341, 
12,1937869597,0.4975107610225677,-0.5867999196052551,-0.4582542181015014,-0.4451426565647125,9.648357391357422,-1.7207218408584597,-1.008857488632202,3.215834379196167,0.4022794365882873,-0.0586658827960491, 
13,1937886264,0.4976134002208709,-0.5868421792984009,-0.4582536220550537,-0.4449728727340698,9.631041526794434,-1.5979410409927368,-0.8386719226837158,1.5070704221725464,0.281643658876419,0.136163517832756, 
14,1937902931,0.4976484179496765,-0.5868725776672363,-0.4581794738769531,-0.4449700117111206,9.647381782531738,-1.5823994874954224,-0.8911192417144775,1.3311495780944824,-0.0435031726956367,0.1259184330701828, 
15,1937919598,0.4975954294204712,-0.5869370102882385,-0.4580737352371216,-0.445053219795227,9.617773056030272,-1.52777361869812,-1.0329803228378296,0.3579054474830627,-0.4103922545909881,0.2580543458461761, 
16,1937936265,0.4975440502166748,-0.586972177028656,-0.4579939842224121,-0.4451463222503662,9.565292358398438,-1.5849609375,-0.9968251585960388,0.4485360085964203,-0.3164705336093902,0.4543244838714599, 
17,1937952932,0.4975212216377258,-0.5870043039321899,-0.4578641653060913,-0.4452629685401916,9.597134590148926,-1.7228806018829346,-1.023123025894165,0.6281899213790894,-0.0338343754410743,0.7621186375617981, 
18,1937969599,0.4975557625293731,-0.5870248079299927,-0.4577862024307251,-0.4452775716781616,9.632160186767578,-1.7020974159240725,-0.8569068908691406,0.5544445514678955,-0.235393539071083,0.9932156801223756, 
19,1937986266,0.4976546466350555,-0.5870048999786377,-0.4577454030513763,-0.445235401391983,9.643880844116213,-1.594390869140625,-0.8711287975311279,1.7528244256973269,-0.6057403683662415,0.980153262615204, 
20,1938002933,0.4976219534873962,-0.5870892405509949,-0.4576513171195984,-0.4452570676803589,9.653782844543455,-1.5273345708847046,-0.844692051410675,-0.0066593023948371,-0.957543671131134,1.0567095279693604, 
21,1938019600,0.4977104067802429,-0.587045431137085,-0.4576576948165893,-0.4452095031738281,9.635153770446776,-1.7075564861297607,-1.205919861793518,1.432550072669983,-0.9412026405334472,1.0120793581008911, 
22,1938036267,0.4978019297122955,-0.5870404839515686,-0.4576472640037536,-0.4451244175434112,9.594562530517578,-1.584707260131836,-1.0234291553497314,1.5938206911087036,-0.8620851039886475,1.226995587348938, 
23,1938052934,0.497894674539566,-0.5870240330696106,-0.4576197862625122,-0.4450704753398895,9.593506813049316,-1.7856364250183103,-1.063374400138855,1.2610732316970823,-0.529299259185791,1.226368069648743, 
24,1938069601,0.4979887902736664,-0.5870252251625061,-0.4575782418251037,-0.4450061917304992,9.585870742797852,-1.807459115982056,-0.9385193586349488,1.34385347366333,-0.5099487900733948,1.202317714691162, 
25,1938086268,0.4981460571289062,-0.5869874954223633,-0.4575638175010681,-0.4448951482772827,9.619864463806152,-1.6904362440109253,-0.8937215209007263,2.069077014923096,-0.5261744856834412,1.163821816444397, 
26,1938102935,0.4982158243656158,-0.5870326161384583,-0.4575051665306091,-0.4448178708553314,9.65929126739502,-1.5437376499176023,-0.9148316979408264,0.7465654015541077,-0.7479292750358582,1.246755838394165, 
27,1938119602,0.4981066584587097,-0.5872150659561157,-0.4573272466659546,-0.4448821544647217,9.596622467041016,-1.676828384399414,-1.0499083995819092,-1.0372889041900637,-0.8210663795471191,1.1999870538711548, 
